crisis_index,crisis_name,crisis_iso3,figure_name,figure_source,figure_value,figure_date,figure_url
2,Bangladesh,BGD,Refugees in Camp 26 (Nayapara) in Cox's Bazar,ISCG,14500,2017-09-09,https://m.reliefweb.int/report/2210644
2,Bangladesh,BGD,Refugees in Camp 26 (Nayapara) in Cox's Bazar,ISCG,37230,2017-09-10,https://m.reliefweb.int/report/2211924
2,Bangladesh,BGD,Refugees in Camp 26 (Nayapara) in Cox's Bazar,ISCG,37730,2017-09-11,https://m.reliefweb.int/report/2213964
2,Bangladesh,BGD,Refugees in Camp 26 (Nayapara) in Cox's Bazar,ISCG,37730,2017-09-12,https://m.reliefweb.int/report/2305259
2,Bangladesh,BGD,Refugees in Camp 26 (Nayapara) in Cox's Bazar,ISCG,37230,2017-09-13,https://m.reliefweb.int/report/2219734
2,Bangladesh,BGD,Refugees in Camp 26 (Nayapara) in Cox's Bazar,ISCG,37230,2017-09-14,https://m.reliefweb.int/report/2221629
2,Bangladesh,BGD,Refugees in Camp 26 (Nayapara) in Cox's Bazar,ISCG,38600,2017-09-15,https://m.reliefweb.int/report/2223039
2,Bangladesh,BGD,Refugees in Camp 26 (Nayapara) in Cox's Bazar,ISCG,34300,2017-09-16,https://m.reliefweb.int/report/2223769
2,Bangladesh,BGD,Refugees in Camp 26 (Nayapara) in Cox's Bazar,ISCG,34230,2017-09-17,https://m.reliefweb.int/report/2225344
2,Bangladesh,BGD,Refugees in Camp 26 (Nayapara) in Cox's Bazar,ISCG,34230,2017-10-12,https://m.reliefweb.int/report/2298724
2,Bangladesh,BGD,Refugees in Camp 26 (Nayapara) in Cox's Bazar,ISCG,34557,2017-10-17,https://m.reliefweb.int/report/2298719
2,Bangladesh,BGD,Refugees in Camp 26 (Nayapara) in Cox's Bazar,ISCG,34557,2017-12-05,https://m.reliefweb.int/report/2360064
2,Bangladesh,BGD,Refugees in Camp 26 (Nayapara) in Cox's Bazar,ISCG,23065,2017-12-28,https://m.reliefweb.int/report/2404704
2,Bangladesh,BGD,Refugees in Camp 26 (Nayapara) in Cox's Bazar,ISCG,22793,2018-02-11,https://m.reliefweb.int/report/2459939
2,Bangladesh,BGD,Refugees in Camp 26 (Nayapara) in Cox's Bazar,ISCG,24790,2018-02-25,https://m.reliefweb.int/report/2485584
2,Bangladesh,BGD,Refugees in Camp 26 (Nayapara) in Cox's Bazar,ISCG,26960,2018-03-24,https://m.reliefweb.int/report/2535844
2,Bangladesh,BGD,Refugees in Camp 26 (Nayapara) in Cox's Bazar,ISCG,19353,2018-04-12,https://m.reliefweb.int/report/2557604
2,Bangladesh,BGD,Refugees in Camp 26 (Nayapara) in Cox's Bazar,ISCG,19659,2018-04-25,https://m.reliefweb.int/report/2596919
2,Bangladesh,BGD,Refugees in Camp 26 (Nayapara) in Cox's Bazar,ISCG,47295,2018-05-24,https://m.reliefweb.int/report/2643654
2,Bangladesh,BGD,Refugees in Camp 26 (Nayapara) in Cox's Bazar,ISCG,47961,2018-06-21,https://m.reliefweb.int/report/2727339
2,Bangladesh,BGD,Refugees in Camp 26 (Nayapara) in Cox's Bazar,ISCG,48985,2018-07-22,https://m.reliefweb.int/report/2781384
2,Bangladesh,BGD,Refugees in Camp 26 (Nayapara) in Cox's Bazar,ISCG,46361,2018-09-04,https://m.reliefweb.int/report/2829094
2,Bangladesh,BGD,Refugees in Camp 26 (Nayapara) in Cox's Bazar,ISCG,45957,2018-10-10,https://m.reliefweb.int/report/2858018
2,Bangladesh,BGD,Refugees in Camp 26 (Nayapara) in Cox's Bazar,ISCG,41224,2018-11-28,https://m.reliefweb.int/report/2898923
2,Bangladesh,BGD,Refugees in Camp 26 (Nayapara) in Cox's Bazar,ISCG,41037,2018-12-12,https://m.reliefweb.int/report/2917643
2,Bangladesh,BGD,Refugees in Camp 26 (Nayapara) in Cox's Bazar,ISCG,41035,2019-01-09,https://m.reliefweb.int/report/2949499
2,Bangladesh,BGD,Refugees in Camp 26 (Nayapara) in Cox's Bazar,ISCG,41030,2019-01-31,https://m.reliefweb.int/report/2997759
2,Bangladesh,BGD,Refugees in Camp 26 (Nayapara) in Cox's Bazar,ISCG,41035,2019-03-31,https://m.reliefweb.int/report/3082173
2,Bangladesh,BGD,Refugees in Camp 26 (Nayapara) in Cox's Bazar,ISCG,41010,2019-04-30,https://m.reliefweb.int/report/3115993
2,Bangladesh,BGD,Refugees in Camp 26 (Nayapara) in Cox's Bazar,ISCG,41010,2019-05-31,https://m.reliefweb.int/report/3186704
2,Bangladesh,BGD,Refugees in Camp 26 (Nayapara) in Cox's Bazar,ISCG,41010,2019-06-30,https://m.reliefweb.int/report/3211264
2,Bangladesh,BGD,Refugees in Camp 26 (Nayapara) in Cox's Bazar,ISCG,41010,2019-07-31,https://m.reliefweb.int/report/3250994
2,Bangladesh,BGD,Refugees in Camp 26 (Nayapara) in Cox's Bazar,ISCG,41010,2019-09-30,https://m.reliefweb.int/report/3356018
2,Bangladesh,BGD,Refugees in Camp 26 (Nayapara) in Cox's Bazar,ISCG,41010,2019-10-31,https://m.reliefweb.int/report/3423628
2,Bangladesh,BGD,Refugees in Camp 26 (Nayapara) in Cox's Bazar,ISCG,41010,2019-11-30,https://m.reliefweb.int/report/3460978
2,Bangladesh,BGD,Refugees in Camp 26 (Nayapara) in Cox's Bazar,ISCG,41010,2019-12-31,https://m.reliefweb.int/report/3509074
2,Bangladesh,BGD,Refugees in Camp 26 (Nayapara) in Cox's Bazar,ISCG,41010,2020-01-31,https://m.reliefweb.int/report/3560738
2,Bangladesh,BGD,Refugees in Camp 26 (Nayapara) in Cox's Bazar,ISCG,41010,2020-02-29,https://m.reliefweb.int/report/3584503
2,Bangladesh,BGD,Refugees in Camp 26 (Nayapara) in Cox's Bazar,ISCG,40588,2020-03-31,https://m.reliefweb.int/report/3630859
2,Bangladesh,BGD,Refugees in Camp 26 (Nayapara) in Cox's Bazar,ISCG,40588,2020-04-30,https://m.reliefweb.int/report/3638510
2,Bangladesh,BGD,Refugees in Camp 26 (Nayapara) in Cox's Bazar,ISCG,40627,2020-05-31,https://m.reliefweb.int/report/3648900
2,Bangladesh,BGD,Refugees in Camp 26 (Nayapara) in Cox's Bazar,ISCG,40627,2020-06-30,https://m.reliefweb.int/report/3656730
2,Bangladesh,BGD,Refugees in Camp 26 (Nayapara) in Cox's Bazar,ISCG,40434,2020-07-31,https://reliefweb.int/node/3666115
2,Bangladesh,BGD,Refugees in Camp 26 (Nayapara) in Cox's Bazar,ISCG,40314,2020-08-31,https://reliefweb.int/node/3676346
2,Bangladesh,BGD,Refugees in Camp 27 (Jadimura) in Cox's Bazar,ISCG,14229,2018-05-24,https://m.reliefweb.int/report/2643654
2,Bangladesh,BGD,Refugees in Camp 27 (Jadimura) in Cox's Bazar,ISCG,14822,2018-06-21,https://m.reliefweb.int/report/2727339
2,Bangladesh,BGD,Refugees in Camp 27 (Jadimura) in Cox's Bazar,ISCG,14538,2018-07-22,https://m.reliefweb.int/report/2781384
2,Bangladesh,BGD,Refugees in Camp 27 (Jadimura) in Cox's Bazar,ISCG,14127,2018-09-04,https://m.reliefweb.int/report/2829094
2,Bangladesh,BGD,Refugees in Camp 27 (Jadimura) in Cox's Bazar,ISCG,14986,2018-10-10,https://m.reliefweb.int/report/2858018
2,Bangladesh,BGD,Refugees in Camp 27 (Jadimura) in Cox's Bazar,ISCG,14344,2018-11-28,https://m.reliefweb.int/report/2898923
2,Bangladesh,BGD,Refugees in Camp 27 (Jadimura) in Cox's Bazar,ISCG,14269,2018-12-12,https://m.reliefweb.int/report/2917643
2,Bangladesh,BGD,Refugees in Camp 27 (Jadimura) in Cox's Bazar,ISCG,14269,2019-01-09,https://m.reliefweb.int/report/2949499
2,Bangladesh,BGD,Refugees in Camp 27 (Jadimura) in Cox's Bazar,ISCG,14270,2019-01-31,https://m.reliefweb.int/report/2997759
2,Bangladesh,BGD,Refugees in Camp 27 (Jadimura) in Cox's Bazar,ISCG,14270,2019-04-30,https://m.reliefweb.int/report/3115993
2,Bangladesh,BGD,Refugees in Camp 27 (Jadimura) in Cox's Bazar,ISCG,14270,2019-05-31,https://m.reliefweb.int/report/3186704
2,Bangladesh,BGD,Refugees in Camp 27 (Jadimura) in Cox's Bazar,ISCG,14270,2019-06-30,https://m.reliefweb.int/report/3211264
2,Bangladesh,BGD,Refugees in Camp 27 (Jadimura) in Cox's Bazar,ISCG,14270,2019-07-31,https://m.reliefweb.int/report/3250994
2,Bangladesh,BGD,Refugees in Camp 27 (Jadimura) in Cox's Bazar,ISCG,14270,2019-09-30,https://m.reliefweb.int/report/3356018
2,Bangladesh,BGD,Refugees in Camp 27 (Jadimura) in Cox's Bazar,ISCG,14270,2019-10-31,https://m.reliefweb.int/report/3423628
2,Bangladesh,BGD,Refugees in Camp 27 (Jadimura) in Cox's Bazar,ISCG,14270,2019-11-30,https://m.reliefweb.int/report/3460978
2,Bangladesh,BGD,Refugees in Camp 27 (Jadimura) in Cox's Bazar,ISCG,14270,2019-12-31,https://m.reliefweb.int/report/3509074
2,Bangladesh,BGD,Refugees in Camp 27 (Jadimura) in Cox's Bazar,ISCG,14270,2020-01-31,https://m.reliefweb.int/report/3560738
2,Bangladesh,BGD,Refugees in Camp 27 (Jadimura) in Cox's Bazar,ISCG,14270,2020-02-29,https://m.reliefweb.int/report/3584503
2,Bangladesh,BGD,Refugees in Camp 27 (Jadimura) in Cox's Bazar,ISCG,14845,2020-03-31,https://m.reliefweb.int/report/3630859
2,Bangladesh,BGD,Refugees in Camp 27 (Jadimura) in Cox's Bazar,ISCG,14845,2020-04-30,https://m.reliefweb.int/report/3638510
2,Bangladesh,BGD,Refugees in Camp 27 (Jadimura) in Cox's Bazar,ISCG,14914,2020-05-31,https://m.reliefweb.int/report/3648900
2,Bangladesh,BGD,Refugees in Camp 27 (Jadimura) in Cox's Bazar,ISCG,14914,2020-06-30,https://m.reliefweb.int/report/3656730
2,Bangladesh,BGD,Refugees in Camp 27 (Jadimura) in Cox's Bazar,ISCG,14938,2020-07-31,https://reliefweb.int/node/3666115
2,Bangladesh,BGD,Refugees in Camp 27 (Jadimura) in Cox's Bazar,ISCG,14970,2020-08-31,https://reliefweb.int/node/3676346
2,Bangladesh,BGD,Refugees in Camp 25 (Ali Khali) in Cox's Bazar,ISCG,9543,2018-06-07,https://m.reliefweb.int/report/2643654
2,Bangladesh,BGD,Refugees in Camp 25 (Ali Khali) in Cox's Bazar,ISCG,9501,2018-06-21,https://m.reliefweb.int/report/2727339
2,Bangladesh,BGD,Refugees in Camp 25 (Ali Khali) in Cox's Bazar,ISCG,9539,2018-07-22,https://m.reliefweb.int/report/2781384
2,Bangladesh,BGD,Refugees in Camp 25 (Ali Khali) in Cox's Bazar,ISCG,9550,2018-09-04,https://m.reliefweb.int/report/2829094
2,Bangladesh,BGD,Refugees in Camp 25 (Ali Khali) in Cox's Bazar,ISCG,9571,2018-10-10,https://m.reliefweb.int/report/2858018
2,Bangladesh,BGD,Refugees in Camp 25 (Ali Khali) in Cox's Bazar,ISCG,9549,2018-11-28,https://m.reliefweb.int/report/2898923
2,Bangladesh,BGD,Refugees in Camp 25 (Ali Khali) in Cox's Bazar,ISCG,9511,2018-12-12,https://m.reliefweb.int/report/2917643
2,Bangladesh,BGD,Refugees in Camp 25 (Ali Khali) in Cox's Bazar,ISCG,9497,2019-01-09,https://m.reliefweb.int/report/2949499
2,Bangladesh,BGD,Refugees in Camp 25 (Ali Khali) in Cox's Bazar,ISCG,9500,2019-01-31,https://m.reliefweb.int/report/2997759
2,Bangladesh,BGD,Refugees in Camp 25 (Ali Khali) in Cox's Bazar,ISCG,9500,2019-04-30,https://m.reliefweb.int/report/3115993
2,Bangladesh,BGD,Refugees in Camp 25 (Ali Khali) in Cox's Bazar,ISCG,9500,2019-05-31,https://m.reliefweb.int/report/3186704
2,Bangladesh,BGD,Refugees in Camp 25 (Ali Khali) in Cox's Bazar,ISCG,9500,2019-06-30,https://m.reliefweb.int/report/3211264
2,Bangladesh,BGD,Refugees in Camp 25 (Ali Khali) in Cox's Bazar,ISCG,9500,2019-07-31,https://m.reliefweb.int/report/3250994
2,Bangladesh,BGD,Refugees in Camp 25 (Ali Khali) in Cox's Bazar,ISCG,9500,2019-09-30,https://m.reliefweb.int/report/3356018
2,Bangladesh,BGD,Refugees in Camp 25 (Ali Khali) in Cox's Bazar,ISCG,9500,2019-10-31,https://m.reliefweb.int/report/3423628
2,Bangladesh,BGD,Refugees in Camp 25 (Ali Khali) in Cox's Bazar,ISCG,9500,2019-11-30,https://m.reliefweb.int/report/3460978
2,Bangladesh,BGD,Refugees in Camp 25 (Ali Khali) in Cox's Bazar,ISCG,9500,2019-12-31,https://m.reliefweb.int/report/3509074
2,Bangladesh,BGD,Refugees in Camp 25 (Ali Khali) in Cox's Bazar,ISCG,9500,2020-01-31,https://m.reliefweb.int/report/3560738
2,Bangladesh,BGD,Refugees in Camp 25 (Ali Khali) in Cox's Bazar,ISCG,9500,2020-02-29,https://reliefweb.int/node/3584503
2,Bangladesh,BGD,Refugees in Camp 25 (Ali Khali) in Cox's Bazar,ISCG,7379,2020-03-31,https://m.reliefweb.int/report/3630859
2,Bangladesh,BGD,Refugees in Camp 25 (Ali Khali) in Cox's Bazar,ISCG,7379,2020-04-30,https://m.reliefweb.int/report/3638510
2,Bangladesh,BGD,Refugees in Camp 25 (Ali Khali) in Cox's Bazar,ISCG,7394,2020-05-31,https://reliefweb.int/node/3648900
2,Bangladesh,BGD,Refugees in Camp 25 (Ali Khali) in Cox's Bazar,ISCG,7576,2020-07-31,https://reliefweb.int/node/3666115
2,Bangladesh,BGD,Refugees in Camp 25 (Ali Khali) in Cox's Bazar,ISCG,7604,2020-08-31,https://reliefweb.int/node/3676346
2,Bangladesh,BGD,Refugees in Camp 14 (Hakimpara) in Cox's Bazar,ISCG,6605,2017-09-08,https://m.reliefweb.int/report/2210639
2,Bangladesh,BGD,Refugees in Camp 14 (Hakimpara) in Cox's Bazar,ISCG,7045,2017-09-09,https://m.reliefweb.int/report/2210644
2,Bangladesh,BGD,Refugees in Camp 14 (Hakimpara) in Cox's Bazar,ISCG,7645,2017-09-10,https://m.reliefweb.int/report/2211924
2,Bangladesh,BGD,Refugees in Camp 14 (Hakimpara) in Cox's Bazar,ISCG,41645,2017-09-11,https://m.reliefweb.int/report/2213964
2,Bangladesh,BGD,Refugees in Camp 14 (Hakimpara) in Cox's Bazar,ISCG,42095,2017-09-13,https://m.reliefweb.int/report/2219734
2,Bangladesh,BGD,Refugees in Camp 14 (Hakimpara) in Cox's Bazar,ISCG,42095,2017-09-14,https://m.reliefweb.int/report/2221629
2,Bangladesh,BGD,Refugees in Camp 14 (Hakimpara) in Cox's Bazar,ISCG,43295,2017-09-15,https://m.reliefweb.int/report/2223039
2,Bangladesh,BGD,Refugees in Camp 14 (Hakimpara) in Cox's Bazar,ISCG,43395,2017-09-16,https://m.reliefweb.int/report/2223769
2,Bangladesh,BGD,Refugees in Camp 14 (Hakimpara) in Cox's Bazar,ISCG,43000,2017-09-17,https://m.reliefweb.int/report/2225344
2,Bangladesh,BGD,Refugees in Camp 14 (Hakimpara) in Cox's Bazar,ISCG,45000,2017-09-18,https://m.reliefweb.int/report/2227469
2,Bangladesh,BGD,Refugees in Camp 14 (Hakimpara) in Cox's Bazar,ISCG,45000,2017-09-19,https://m.reliefweb.int/report/2230229
2,Bangladesh,BGD,Refugees in Camp 14 (Hakimpara) in Cox's Bazar,ISCG,50000,2017-09-20,https://m.reliefweb.int/report/2235294
2,Bangladesh,BGD,Refugees in Camp 14 (Hakimpara) in Cox's Bazar,ISCG,51037,2017-09-24,https://m.reliefweb.int/report/2236354
2,Bangladesh,BGD,Refugees in Camp 14 (Hakimpara) in Cox's Bazar,ISCG,51231,2017-09-26,https://m.reliefweb.int/report/2240514
2,Bangladesh,BGD,Refugees in Camp 14 (Hakimpara) in Cox's Bazar,ISCG,51361,2017-09-28,https://m.reliefweb.int/report/2257554
2,Bangladesh,BGD,Refugees in Camp 14 (Hakimpara) in Cox's Bazar,ISCG,51437,2017-10-01,https://m.reliefweb.int/report/2257524
2,Bangladesh,BGD,Refugees in Camp 14 (Hakimpara) in Cox's Bazar,ISCG,51476,2017-10-03,https://m.reliefweb.int/report/2257519
2,Bangladesh,BGD,Refugees in Camp 14 (Hakimpara) in Cox's Bazar,ISCG,51665,2017-10-05,https://m.reliefweb.int/report/2257509
2,Bangladesh,BGD,Refugees in Camp 14 (Hakimpara) in Cox's Bazar,ISCG,52020,2017-10-08,https://m.reliefweb.int/report/2260829
2,Bangladesh,BGD,Refugees in Camp 14 (Hakimpara) in Cox's Bazar,ISCG,52204,2017-10-10,https://m.reliefweb.int/report/2298729
2,Bangladesh,BGD,Refugees in Camp 14 (Hakimpara) in Cox's Bazar,ISCG,52389,2017-10-12,https://m.reliefweb.int/report/2298724
2,Bangladesh,BGD,Refugees in Camp 14 (Hakimpara) in Cox's Bazar,ISCG,52552,2017-10-15,https://m.reliefweb.int/report/2272884
2,Bangladesh,BGD,Refugees in Camp 14 (Hakimpara) in Cox's Bazar,ISCG,54550,2017-10-17,https://m.reliefweb.int/report/2298719
2,Bangladesh,BGD,Refugees in Camp 14 (Hakimpara) in Cox's Bazar,ISCG,54550,2017-10-19,https://m.reliefweb.int/report/2298714
2,Bangladesh,BGD,Refugees in Camp 14 (Hakimpara) in Cox's Bazar,ISCG,54835,2017-10-24,https://m.reliefweb.int/report/2289404
2,Bangladesh,BGD,Refugees in Camp 14 (Hakimpara) in Cox's Bazar,ISCG,54835,2017-10-26,https://m.reliefweb.int/report/2295114
2,Bangladesh,BGD,Refugees in Camp 14 (Hakimpara) in Cox's Bazar,ISCG,54800,2017-10-29,https://m.reliefweb.int/report/2297794
2,Bangladesh,BGD,Refugees in Camp 14 (Hakimpara) in Cox's Bazar,ISCG,54879,2017-11-02,https://m.reliefweb.int/report/2305979
2,Bangladesh,BGD,Refugees in Camp 14 (Hakimpara) in Cox's Bazar,ISCG,54898,2017-11-05,https://m.reliefweb.int/report/2310204
2,Bangladesh,BGD,Refugees in Camp 14 (Hakimpara) in Cox's Bazar,ISCG,54898,2017-11-07,https://m.reliefweb.int/report/2313969
2,Bangladesh,BGD,Refugees in Camp 14 (Hakimpara) in Cox's Bazar,ISCG,55041,2017-11-09,https://m.reliefweb.int/report/2317759
2,Bangladesh,BGD,Refugees in Camp 14 (Hakimpara) in Cox's Bazar,ISCG,55082,2017-11-12,https://m.reliefweb.int/report/2321959
2,Bangladesh,BGD,Refugees in Camp 14 (Hakimpara) in Cox's Bazar,ISCG,55082,2017-11-14,https://m.reliefweb.int/report/2324934
2,Bangladesh,BGD,Refugees in Camp 14 (Hakimpara) in Cox's Bazar,ISCG,55181,2017-11-16,https://m.reliefweb.int/report/2330194
2,Bangladesh,BGD,Refugees in Camp 14 (Hakimpara) in Cox's Bazar,ISCG,55181,2017-11-19,https://m.reliefweb.int/report/2334269
2,Bangladesh,BGD,Refugees in Camp 14 (Hakimpara) in Cox's Bazar,ISCG,55197,2017-11-21,https://m.reliefweb.int/report/2337184
2,Bangladesh,BGD,Refugees in Camp 14 (Hakimpara) in Cox's Bazar,ISCG,55223,2017-11-23,https://m.reliefweb.int/report/2341469
2,Bangladesh,BGD,Refugees in Camp 14 (Hakimpara) in Cox's Bazar,ISCG,55273,2017-11-26,https://m.reliefweb.int/report/2344999
2,Bangladesh,BGD,Refugees in Camp 14 (Hakimpara) in Cox's Bazar,ISCG,55286,2017-11-28,https://m.reliefweb.int/report/2348634
2,Bangladesh,BGD,Refugees in Camp 14 (Hakimpara) in Cox's Bazar,ISCG,55289,2017-11-30,https://m.reliefweb.int/report/2352624
2,Bangladesh,BGD,Refugees in Camp 14 (Hakimpara) in Cox's Bazar,ISCG,55298,2017-12-03,https://m.reliefweb.int/report/2356474
2,Bangladesh,BGD,Refugees in Camp 14 (Hakimpara) in Cox's Bazar,ISCG,55308,2017-12-05,https://m.reliefweb.int/report/2360064
2,Bangladesh,BGD,Refugees in Camp 14 (Hakimpara) in Cox's Bazar,ISCG,32967,2017-12-07,https://m.reliefweb.int/report/2365069
2,Bangladesh,BGD,Refugees in Camp 14 (Hakimpara) in Cox's Bazar,ISCG,32999,2017-12-28,https://m.reliefweb.int/report/2404704
2,Bangladesh,BGD,Refugees in Camp 14 (Hakimpara) in Cox's Bazar,ISCG,32073,2018-01-27,https://m.reliefweb.int/report/2436379
2,Bangladesh,BGD,Refugees in Camp 14 (Hakimpara) in Cox's Bazar,ISCG,33390,2018-02-25,https://m.reliefweb.int/report/2485584
2,Bangladesh,BGD,Refugees in Camp 14 (Hakimpara) in Cox's Bazar,ISCG,34181,2018-03-24,https://m.reliefweb.int/report/2535844
2,Bangladesh,BGD,Refugees in Camp 14 (Hakimpara) in Cox's Bazar,ISCG,31280,2018-04-12,https://m.reliefweb.int/report/2557604
2,Bangladesh,BGD,Refugees in Camp 14 (Hakimpara) in Cox's Bazar,ISCG,31236,2018-04-25,https://m.reliefweb.int/report/2596919
2,Bangladesh,BGD,Refugees in Camp 14 (Hakimpara) in Cox's Bazar,ISCG,31000,2018-05-24,https://m.reliefweb.int/report/2643654
2,Bangladesh,BGD,Refugees in Camp 14 (Hakimpara) in Cox's Bazar,ISCG,30480,2018-06-21,https://m.reliefweb.int/report/2727339
2,Bangladesh,BGD,Refugees in Camp 14 (Hakimpara) in Cox's Bazar,ISCG,30370,2018-07-22,https://m.reliefweb.int/report/2781384
2,Bangladesh,BGD,Refugees in Camp 14 (Hakimpara) in Cox's Bazar,ISCG,30190,2018-09-04,https://m.reliefweb.int/report/2829094
2,Bangladesh,BGD,Refugees in Camp 14 (Hakimpara) in Cox's Bazar,ISCG,31287,2018-10-10,https://m.reliefweb.int/report/2858018
2,Bangladesh,BGD,Refugees in Camp 14 (Hakimpara) in Cox's Bazar,ISCG,31880,2018-11-28,https://m.reliefweb.int/report/2898923
2,Bangladesh,BGD,Refugees in Camp 14 (Hakimpara) in Cox's Bazar,ISCG,31850,2018-12-12,https://m.reliefweb.int/report/2917643
2,Bangladesh,BGD,Refugees in Camp 14 (Hakimpara) in Cox's Bazar,ISCG,31920,2019-01-31,https://m.reliefweb.int/report/2997759
2,Bangladesh,BGD,Refugees in Camp 14 (Hakimpara) in Cox's Bazar,ISCG,31920,2019-04-30,https://m.reliefweb.int/report/3115993
2,Bangladesh,BGD,Refugees in Camp 14 (Hakimpara) in Cox's Bazar,ISCG,31920,2019-05-31,https://m.reliefweb.int/report/3186704
2,Bangladesh,BGD,Refugees in Camp 14 (Hakimpara) in Cox's Bazar,ISCG,31910,2019-06-30,https://m.reliefweb.int/report/3211264
2,Bangladesh,BGD,Refugees in Camp 14 (Hakimpara) in Cox's Bazar,ISCG,31910,2019-07-31,https://m.reliefweb.int/report/3250994
2,Bangladesh,BGD,Refugees in Camp 14 (Hakimpara) in Cox's Bazar,ISCG,31910,2019-09-30,https://m.reliefweb.int/report/3356018
2,Bangladesh,BGD,Refugees in Camp 14 (Hakimpara) in Cox's Bazar,ISCG,31910,2019-10-31,https://m.reliefweb.int/report/3423628
2,Bangladesh,BGD,Refugees in Camp 14 (Hakimpara) in Cox's Bazar,ISCG,31910,2019-11-30,https://m.reliefweb.int/report/3460978
2,Bangladesh,BGD,Refugees in Camp 14 (Hakimpara) in Cox's Bazar,ISCG,31910,2019-12-31,https://m.reliefweb.int/report/3509074
2,Bangladesh,BGD,Refugees in Camp 14 (Hakimpara) in Cox's Bazar,ISCG,31910,2020-01-31,https://m.reliefweb.int/report/3560738
2,Bangladesh,BGD,Refugees in Camp 14 (Hakimpara) in Cox's Bazar,ISCG,31910,2020-02-29,https://m.reliefweb.int/report/3584503
2,Bangladesh,BGD,Refugees in Camp 14 (Hakimpara) in Cox's Bazar,ISCG,31936,2020-03-31,https://m.reliefweb.int/report/3630859
2,Bangladesh,BGD,Refugees in Camp 14 (Hakimpara) in Cox's Bazar,ISCG,31936,2020-04-30,https://m.reliefweb.int/report/3638510
2,Bangladesh,BGD,Refugees in Camp 14 (Hakimpara) in Cox's Bazar,ISCG,31923,2020-05-31,https://m.reliefweb.int/report/3648900
2,Bangladesh,BGD,Refugees in Camp 14 (Hakimpara) in Cox's Bazar,ISCG,31923,2020-06-30,https://m.reliefweb.int/report/3656730
2,Bangladesh,BGD,Refugees in Camp 14 (Hakimpara) in Cox's Bazar,ISCG,31933,2020-07-31,https://reliefweb.int/node/3666115
2,Bangladesh,BGD,Refugees in Camp 14 (Hakimpara) in Cox's Bazar,ISCG,32026,2020-08-31,https://reliefweb.int/node/3676346
2,Bangladesh,BGD,Refugees in Camp 15 (Jamtoli) in Cox's Bazar,ISCG,1680,2017-09-10,https://m.reliefweb.int/report/2211924
2,Bangladesh,BGD,Refugees in Camp 15 (Jamtoli) in Cox's Bazar,ISCG,2680,2017-09-11,https://m.reliefweb.int/report/2213964
2,Bangladesh,BGD,Refugees in Camp 15 (Jamtoli) in Cox's Bazar,ISCG,3280,2017-09-12,https://m.reliefweb.int/report/2305259
2,Bangladesh,BGD,Refugees in Camp 15 (Jamtoli) in Cox's Bazar,ISCG,61340,2017-09-13,https://m.reliefweb.int/report/2219734
2,Bangladesh,BGD,Refugees in Camp 15 (Jamtoli) in Cox's Bazar,ISCG,61840,2017-09-14,https://m.reliefweb.int/report/2221629
2,Bangladesh,BGD,Refugees in Camp 15 (Jamtoli) in Cox's Bazar,ISCG,15600,2017-09-15,https://m.reliefweb.int/report/2223039
2,Bangladesh,BGD,Refugees in Camp 15 (Jamtoli) in Cox's Bazar,ISCG,15852,2017-09-16,https://m.reliefweb.int/report/2223769
2,Bangladesh,BGD,Refugees in Camp 15 (Jamtoli) in Cox's Bazar,ISCG,16200,2017-09-17,https://m.reliefweb.int/report/2225344
2,Bangladesh,BGD,Refugees in Camp 15 (Jamtoli) in Cox's Bazar,ISCG,22760,2017-09-18,https://m.reliefweb.int/report/2227469
2,Bangladesh,BGD,Refugees in Camp 15 (Jamtoli) in Cox's Bazar,ISCG,26000,2017-09-19,https://m.reliefweb.int/report/2230229
2,Bangladesh,BGD,Refugees in Camp 15 (Jamtoli) in Cox's Bazar,ISCG,24000,2017-09-20,https://m.reliefweb.int/report/2235294
2,Bangladesh,BGD,Refugees in Camp 15 (Jamtoli) in Cox's Bazar,ISCG,24152,2017-09-24,https://m.reliefweb.int/report/2236354
2,Bangladesh,BGD,Refugees in Camp 15 (Jamtoli) in Cox's Bazar,ISCG,24569,2017-09-26,https://m.reliefweb.int/report/2240514
2,Bangladesh,BGD,Refugees in Camp 15 (Jamtoli) in Cox's Bazar,ISCG,24792,2017-09-28,https://m.reliefweb.int/report/2257554
2,Bangladesh,BGD,Refugees in Camp 15 (Jamtoli) in Cox's Bazar,ISCG,17095,2017-10-01,https://m.reliefweb.int/report/2257524
2,Bangladesh,BGD,Refugees in Camp 15 (Jamtoli) in Cox's Bazar,ISCG,25493,2017-10-03,https://m.reliefweb.int/report/2257519
2,Bangladesh,BGD,Refugees in Camp 15 (Jamtoli) in Cox's Bazar,ISCG,26408,2017-10-05,https://m.reliefweb.int/report/2257509
2,Bangladesh,BGD,Refugees in Camp 15 (Jamtoli) in Cox's Bazar,ISCG,27266,2017-10-08,https://m.reliefweb.int/report/2260829
2,Bangladesh,BGD,Refugees in Camp 15 (Jamtoli) in Cox's Bazar,ISCG,27459,2017-10-10,https://m.reliefweb.int/report/2298729
2,Bangladesh,BGD,Refugees in Camp 15 (Jamtoli) in Cox's Bazar,ISCG,32185,2017-10-12,https://m.reliefweb.int/report/2298724
2,Bangladesh,BGD,Refugees in Camp 15 (Jamtoli) in Cox's Bazar,ISCG,30375,2017-10-17,https://m.reliefweb.int/report/2298719
